id,google_product_category
58488011,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488017,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488018,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488022,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488023,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488024,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488025,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488026,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488027,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488042,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488048,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488053,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488054,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488055,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488058,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488060,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488085,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488090,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58488092,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
58490765,Furniture > Sofas
58490768,Furniture > Sofas
58490769,Furniture > Sofas
58490770,Furniture > Sofas
58490774,Furniture > Sofas
58490775,Furniture > Sofas
58490776,Furniture > Sofas
58490778,Furniture > Sofas
58490780,Furniture > Sofas
58490782,Furniture > Sofas
58490783,Furniture > Sofas
58490784,Furniture > Sofas
58490785,Furniture > Sofas
58490786,Furniture > Sofas
58490789,Furniture > Sofas
58490795,Furniture > Sofas
58490796,Furniture > Sofas
58490800,Furniture > Sofas
58490801,Furniture > Sofas
58490802,Furniture > Sofas
58490803,Furniture > Sofas
58490804,Furniture > Sofas
58490805,Furniture > Sofas
58490820,Furniture > Sofas
58490831,Furniture > Sofas
58490832,Furniture > Sofas
58490833,Furniture > Sofas
58490836,Furniture > Sofas
58490838,Furniture > Sofas
58490863,Furniture > Sofas
58490868,Furniture > Sofas
58490870,Furniture > Sofas
58492960,Furniture > Ottomans
58492963,Furniture > Ottomans
58492964,Furniture > Ottomans
58492965,Furniture > Ottomans
58492968,Furniture > Ottomans
58492969,Furniture > Ottomans
58492970,Furniture > Ottomans
58492972,Furniture > Ottomans
58492974,Furniture > Ottomans
58492976,Furniture > Ottomans
58492977,Furniture > Ottomans
58492978,Furniture > Ottomans
58492979,Furniture > Ottomans
58492980,Furniture > Ottomans
58492983,Furniture > Ottomans
58492989,Furniture > Ottomans
58492990,Furniture > Ottomans
58492994,Furniture > Ottomans
58492995,Furniture > Ottomans
58492996,Furniture > Ottomans
58492997,Furniture > Ottomans
58492998,Furniture > Ottomans
58492999,Furniture > Ottomans
58493014,Furniture > Ottomans
58493020,Furniture > Ottomans
58493025,Furniture > Ottomans
58493026,Furniture > Ottomans
58493030,Furniture > Ottomans
58493032,Furniture > Ottomans
58493057,Furniture > Ottomans
58493062,Furniture > Ottomans
58493064,Furniture > Ottomans
59032517,Furniture
59032824,Furniture
59908655,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63067341,Furniture > Tables > Kitchen & Dining Room Tables
63067357,Furniture > Tables > Kitchen & Dining Room Tables
63067373,Furniture > Tables > Kitchen & Dining Room Tables
63067376,Furniture > Tables > Kitchen & Dining Room Tables
63067384,Furniture > Tables > Kitchen & Dining Room Tables
63068500,Furniture > Tables > Kitchen & Dining Room Tables
63068510,Furniture > Tables > Kitchen & Dining Room Tables
63068717,Furniture > Tables > Kitchen & Dining Room Tables
63068807,Furniture > Tables > Kitchen & Dining Room Tables
63068820,Furniture > Tables > Kitchen & Dining Room Tables
63133578,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133656,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133668,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133669,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133677,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133704,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133705,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133716,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133758,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63133766,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134168,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134241,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134242,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134254,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134257,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134292,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134296,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63134376,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63136259,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63136267,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63136271,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
63136278,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
64221752,Furniture > Chairs > Kitchen & Dining Room Chairs
64221987,Furniture > Chairs > Kitchen & Dining Room Chairs
64221991,Furniture > Chairs > Kitchen & Dining Room Chairs
64222003,Furniture > Chairs > Kitchen & Dining Room Chairs
64222009,Furniture > Chairs > Kitchen & Dining Room Chairs
64222020,Furniture > Chairs > Kitchen & Dining Room Chairs
64222063,Furniture > Chairs > Kitchen & Dining Room Chairs
64222067,Furniture > Chairs > Kitchen & Dining Room Chairs
64222077,Furniture > Chairs > Kitchen & Dining Room Chairs
64222103,Furniture > Chairs > Kitchen & Dining Room Chairs
64222115,Furniture > Chairs > Kitchen & Dining Room Chairs
64222196,Furniture > Chairs > Kitchen & Dining Room Chairs
64222198,Furniture > Chairs > Kitchen & Dining Room Chairs
64222221,Furniture > Chairs > Kitchen & Dining Room Chairs
64222224,Furniture > Chairs > Kitchen & Dining Room Chairs
64222227,Furniture > Chairs > Kitchen & Dining Room Chairs
64222236,Furniture > Chairs > Kitchen & Dining Room Chairs
64222237,Furniture > Chairs > Kitchen & Dining Room Chairs
64222270,Furniture > Chairs > Kitchen & Dining Room Chairs
64222274,Furniture > Chairs > Kitchen & Dining Room Chairs
64222290,Furniture > Chairs > Kitchen & Dining Room Chairs
64222305,Furniture > Chairs > Kitchen & Dining Room Chairs
64222638,Furniture > Chairs > Kitchen & Dining Room Chairs
64222775,Furniture > Chairs > Kitchen & Dining Room Chairs
64222894,Furniture > Chairs > Kitchen & Dining Room Chairs
64222896,Furniture > Chairs > Kitchen & Dining Room Chairs
64222907,Furniture > Chairs > Kitchen & Dining Room Chairs
64222911,Furniture > Chairs > Kitchen & Dining Room Chairs
64222922,Furniture > Chairs > Kitchen & Dining Room Chairs
64222958,Furniture > Chairs > Kitchen & Dining Room Chairs
64223125,Furniture > Chairs > Kitchen & Dining Room Chairs
64223175,Furniture > Chairs > Kitchen & Dining Room Chairs
64223232,Furniture > Chairs > Kitchen & Dining Room Chairs
64228178,Furniture > Chairs > Kitchen & Dining Room Chairs
64228229,Furniture > Chairs > Kitchen & Dining Room Chairs
64228262,Furniture > Chairs > Kitchen & Dining Room Chairs
64228443,Furniture > Chairs > Kitchen & Dining Room Chairs
64228448,Furniture > Chairs > Kitchen & Dining Room Chairs
64228452,Furniture > Chairs > Kitchen & Dining Room Chairs
64228454,Furniture > Chairs > Kitchen & Dining Room Chairs
64228479,Furniture > Chairs > Kitchen & Dining Room Chairs
64228481,Furniture > Chairs > Kitchen & Dining Room Chairs
64228500,Furniture > Chairs > Kitchen & Dining Room Chairs
64228509,Furniture > Chairs > Kitchen & Dining Room Chairs
64241233,Furniture > Ottomans
64241241,Furniture > Ottomans
64241242,Furniture > Ottomans
64241247,Furniture > Ottomans
64241268,Furniture > Ottomans
64241269,Furniture > Ottomans
64241270,Furniture > Ottomans
64241271,Furniture > Ottomans
64241272,Furniture > Ottomans
64241273,Furniture > Ottomans
64241275,Furniture > Ottomans
64242861,Furniture > Ottomans
64242862,Furniture > Ottomans
64242863,Furniture > Ottomans
64242864,Furniture > Ottomans
64242873,Furniture > Ottomans
64242874,Furniture > Ottomans
64242875,Furniture > Ottomans
64243135,Furniture > Ottomans
64243419,Furniture > Ottomans
64243427,Furniture > Ottomans
64243428,Furniture > Ottomans
64384854,Furniture > Ottomans
64387179,Furniture > Ottomans
64387319,Furniture > Ottomans
64387335,Furniture > Ottomans
64387346,Furniture > Ottomans
64388236,Furniture > Ottomans
64388254,Furniture > Ottomans
64388261,Furniture > Ottomans
64388272,Furniture > Ottomans
64388276,Furniture > Ottomans
64388278,Furniture > Ottomans
6590527,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590529,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590530,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590531,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590549,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590575,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590578,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590579,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590580,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590582,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590584,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590586,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590587,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590605,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590766,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590767,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590769,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590770,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590772,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590773,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
6590774,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66011122,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66011163,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66011643,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66011672,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66011735,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012108,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012184,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012188,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012201,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012203,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012208,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012858,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012933,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012941,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012947,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012976,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012977,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012984,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012989,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66012998,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013047,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013048,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013261,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013268,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013289,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013293,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013294,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013295,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013424,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013425,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013428,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013438,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66013439,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016515,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016771,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016772,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016773,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016797,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016800,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016802,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016812,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016815,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016816,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66016817,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017633,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017638,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017649,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017650,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017652,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017654,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017657,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017663,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017682,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017684,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017685,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017732,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017733,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017742,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017743,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017748,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017752,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017757,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017783,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017790,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017794,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66017796,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039249,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039272,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039273,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039274,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039275,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039305,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039312,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039313,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039314,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039330,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66039331,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052601,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052603,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052664,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052672,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052679,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052682,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052683,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052689,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052697,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052705,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66052713,"Furniture > Chairs > Arm Chairs, Recliners & Sleeper Chairs"
66074788,Furniture > Chairs > Kitchen & Dining Room Chairs
66074791,Furniture > Chairs > Kitchen & Dining Room Chairs
66074802,Furniture > Chairs > Kitchen & Dining Room Chairs
66074808,Furniture > Chairs > Kitchen & Dining Room Chairs
66074810,Furniture > Chairs > Kitchen & Dining Room Chairs
66074818,Furniture > Chairs > Kitchen & Dining Room Chairs
66074821,Furniture > Chairs > Kitchen & Dining Room Chairs
66074822,Furniture > Chairs > Kitchen & Dining Room Chairs
66074859,Furniture > Chairs > Kitchen & Dining Room Chairs
66074860,Furniture > Chairs > Kitchen & Dining Room Chairs
66074862,Furniture > Chairs > Kitchen & Dining Room Chairs
66074997,Furniture > Chairs > Kitchen & Dining Room Chairs
66075002,Furniture > Chairs > Kitchen & Dining Room Chairs
66075008,Furniture > Chairs > Kitchen & Dining Room Chairs
66075009,Furniture > Chairs > Kitchen & Dining Room Chairs
66075010,Furniture > Chairs > Kitchen & Dining Room Chairs
66075011,Furniture > Chairs > Kitchen & Dining Room Chairs
